"ID","Nov2rep3","Nov3rep3","Nov4rep3","Nov5rep3","Nov9rep3","Nov10rep3","Nov11rep3","Nov12rep3","Nov13rep3","Nov16rep3","Nov17rep3","Nov18rep3","Nov19rep3","Nov20rep3","Nov23rep3","Nov24rep3","Nov25rep3","Nov26rep3","Nov27rep3","Nov30rep3","Dec1rep3","Dec2rep3","Dec3rep3","Dec4rep3","Dec7rep3","Dec8rep3","Dec9rep3","Dec10rep3","Dec11rep3","Dec14rep3","Dec15rep3","Dec16rep3","Dec17rep3","Dec18rep3","Dec21rep3","Dec22rep3","Dec23rep3","Jan4rep3","Jan5rep3","Jan6rep3","Jan7rep3","Jan8rep3","Jan11rep3","Jan12rep3","Jan13rep3","Jan14rep3","Jan15rep3","Jan18rep3","Jan19rep3","Jan20rep3","Jan22rep3","Jan25rep3","Jan26rep3","Jan27rep3","Jan28rep3","Jan29rep3","Feb1rep3","Feb2rep3","Feb3rep3","Feb4rep3","Feb5rep3","Feb8rep3","Feb9rep3","Feb11rep3","Feb12rep3","Feb15rep3","Feb16rep3","Feb18rep3","Feb19rep3","Feb22rep3","Feb23rep3","Feb25rep3","Feb26rep3","Feb29rep3","Mar2rep3","Mar3rep3","Mar4rep3","Mar7rep3","Mar8rep3","Mar9rep3","Mar10rep3","Mar11rep3","Mar14rep3","Mar15rep3","Mar21rep3","Mar22rep3","Mar23rep3","Apr18rep3","Apr19rep3"
"OTU_8428",0,0,0,1,3,0,3,0,1,2,2,1,0,0,1,0,0,2,0,0,0,1,0,2,2,1,1,3,3,4,2,0,0,5,7,3,1,1,1,1,0,1,1,0,2,2,1,2,3,1,0,1,0,5,2,2,2,3,0,4,1,2,4,3,1,2,2,2,1,4,0,3,3,2,1,2,1,3,3,2,4,0,0,2,0,3,7,0,0
"OTU_387",1,2,2,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,0,0,3,2,1,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,4,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,3,0,2,3,2,3,1,2,1,2,1,2,0,3,0,1,2,1,0,0,1,0,1,1,0,3
"OTU_480",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,2,3,1,3,1,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0
"OTU_697",6,4,0,7,1,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1032",0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,2,1,1,1,2,0,1,1,0,0,3,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU_401",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,5,3,0,0,4,1,1,0,1,2,4,1,0,5,0,1,1,2,0,2,1,1,0,1,2,0,2,0,0
"OTU_25748",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,2,0,1,0,0,1,0,1,2,1,0,3,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
"OTU_32",9,4,3,31,30,29,22,43,23,7,29,17,8,11,9,7,18,17,26,21,14,12,26,27,16,29,39,45,48,10,18,2,1,29,42,30,40,22,23,19,8,6,15,8,5,3,6,9,13,7,5,0,1,1,5,4,12,2,7,11,12,5,4,9,6,14,5,8,7,4,6,5,9,3,2,1,2,6,4,5,4,2,3,8,3,4,6,0,2
"OTU_23786",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"OTU_1922",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0
"OTU_518",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,4
"OTU_578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,0,1,0,1,1,0,0,0,0,0,1,0,5,0,0,0,0,5,14
"OTU_384",0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,7,2,2,4,6,0,4,1,4,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"OTU_468",0,0,1,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,1,0,1,0,0,0,2,0,0,1,1,2,0,0,2,4,0,0,0,0,0,0,0,0,3,1,0,0,2,1,2,0,0,4,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0
"OTU_378",1,0,0,0,0,0,0,0,0,0,0,1,5,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,8,1,4,5,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0
"OTU_613",0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,4,2,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,1,1,0,1,1,0,0,0,0,0,2,0,0,0,2,4,1,1,3,0,0,0,2,2,1,0,0,0,0
"OTU_405",0,3,1,1,1,2,3,0,0,0,1,1,2,1,1,0,1,4,3,0,1,1,0,0,3,0,3,1,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_84",6,4,0,2,2,7,4,0,3,4,1,3,2,5,3,3,1,8,5,1,3,0,2,6,5,1,2,4,2,4,6,5,10,2,6,5,2,9,3,6,4,6,7,2,3,3,4,6,4,2,12,3,9,1,7,8,9,1,4,6,9,4,5,12,6,3,3,3,3,2,3,3,3,8,6,5,6,6,5,12,13,11,8,9,8,4,20,2,1
"OTU_277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,3,2,1,0,0,1,2,1,1,2,1,0,1,6,1,4,1,4,3,2,3,6,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,15,15
"OTU_116",1,0,0,0,0,1,1,2,1,2,0,0,1,0,5,5,3,7,1,3,1,2,4,1,5,2,1,3,6,1,1,0,0,0,6,9,6,7,2,11,4,12,9,5,13,6,10,5,9,5,5,17,8,12,6,7,9,5,10,13,4,3,12,2,2,6,4,5,7,4,4,3,5,2,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0
"OTU_775",1,0,0,0,0,1,1,0,1,1,3,0,0,5,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"OTU_24520",2,0,0,0,0,0,2,3,4,2,0,0,0,1,1,1,1,4,3,2,2,2,4,0,4,0,0,2,0,0,0,0,0,0,0,2,2,0,2,1,0,0,2,0,0,2,1,0,1,1,0,0,0,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,0,1,2,0,0,1,0,3,0,1,0,1,1,0,0
"OTU_482",0,3,5,1,2,1,1,2,1,1,0,4,3,3,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_352",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
"OTU_239",25,45,28,8,2,2,0,4,2,0,4,0,0,1,1,3,2,1,1,3,2,2,0,0,0,2,0,2,0,4,2,0,3,1,0,2,4,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,1,2,0,1,6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_27870",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,3,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,2,1,1,1,0,2,0,0
"OTU_488",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,2,1,0,0,1,0,1,1,0,2,3,1,1,0,6,0,1,2,0,1,2,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0
"OTU_157",1,4,0,0,4,2,6,1,2,0,7,3,6,2,2,5,2,2,2,2,0,1,0,1,0,1,3,2,1,2,0,3,2,0,1,1,2,5,0,4,2,4,1,4,3,2,1,2,6,0,5,4,5,7,1,3,2,2,3,6,2,2,1,1,3,2,4,6,4,8,4,3,1,1,0,2,1,0,0,1,1,1,1,0,0,0,0,0,0
"OTU_2977",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,2,1,0,0,2,0,1,2,3,0,0,0
"OTU_3038",0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,6,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3,0,1,1,0,0,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_11230",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,2,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,2,0,0
"OTU_271",1,0,4,5,4,5,0,5,3,2,8,3,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,1,1,0,2,2,1,1,0,0,0,0,2,0,0,0,0,0,1,2,2,1,2,0
"OTU_2014",4,0,0,1,0,0,0,1,2,0,1,0,2,0,2,0,1,2,0,0,0,1,0,0,2,2,2,1,2,1,0,1,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,2,2,0,1,1,2,0,0
"OTU_4788",0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,1,1,0,4,0,1,0,0
