"ID","N01C","N02C","N03C","N04C","N05C","N06C","N07C","N08C","N09C","N10C","N11C","N12C","N13C","N14C","N15C","N16C","N17C","N18C","N19C","N20C","N21C","N22C","N23C","N24C","N25C","N26C","N27C","N28C","N29C","N30C","N31C","N32C","N33C","N34C","N35C","N36C","N37C","N38C","N39C","N40C","N41C","N42C","N43C","N44C","N45C","N46C","N47C","N48C","N49C","N50C","N51C","N52C"
"9a5e1278ace78191f0b0623236b1db99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,59,0,30,37,32
"9a5feeb84c9d0a9742c576b00f37b84b",0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9a6c878c7cbb5bcd21ee669baef9d4bf",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,10,14,13,14,10,17,27,17,12,25,10,27,18,19,13,13,9,6,9,10,5,5,7,16,12,10
"9ab3a54e5cefa6a766fde0d8c304769f",134,106,109,113,145,132,235,316,327,412,181,115,78,33,100,130,95,120,93,74,27,160,153,150,47,40,34,24,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9acb555d3c5dd77e9035a661e7ad1bb6",0,0,7,3,0,4,5,0,0,4,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,8,10,4,8,10,0,6,7,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,4,0,0
"9af05ced1bd5e92d1218982f92e952c2",0,0,0,0,5,10,0,17,15,9,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,4,7,17,0,0,6,11,18,13,37,12,4,49,96,60,85,42,57,83,133,87,22,55,6,0,0
"9b13767ad70a5aba75dfb8ab53b41a60",202,260,288,447,201,257,321,241,289,323,282,277,558,198,372,368,281,263,194,201,55,216,165,172,145,115,99,55,76,66,60,73,62,92,66,89,20,49,50,39,44,38,63,53,56,60,42,62,70,144,107,93
"9b1d91a72a327c037228c8b5dd198542",0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9b32aaa490ddad1be44de4d964ec1884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,5,0,13,1,8,58,19,77,231,85,44,126,131,232,116,76,82,46,66
"9b5d0acf2be6e4c4aae5da0b17d19717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,31,25,17,2,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9c190e263c6058544027bc229643bb29",139,144,119,79,56,42,0,0,0,24,0,30,0,0,0,21,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9c23c8201866799f614a01493a6c03ba",0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9c6db4099a27ea2c672e676287392c2c",0,0,0,0,17,21,0,0,0,10,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9d05014a16ab5a0ee4363d6de545af19",0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9d18b88c777e25d24c185175482e6238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,9,5,14,22,15,2,0,0,0,2,0,0,0,0,3,2,7,8,30,5,6
"9d4353a727dc6025242c12b3ce1767c4",0,0,0,0,0,0,0,4,4,5,0,0,11,0,0,0,0,10,0,19,0,18,22,18,0,11,13,0,14,9,0,0,0,15,0,9,0,0,6,0,7,6,0,7,0,0,0,0,0,0,0,0
"9d64c96766dbc719c4baf1732d1e6441",0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9d8eacff7b92f54d65e4a8cd9dd48e41",147,115,116,72,51,21,9,12,0,8,12,0,0,0,11,16,34,33,21,0,7,0,10,0,0,8,13,15,0,25,27,31,31,38,55,50,15,60,37,23,15,9,10,0,0,0,0,0,0,0,0,0
"9dc03fb79baa32e610c088586793edb5",50,66,51,22,20,29,22,28,24,18,25,18,19,9,17,14,17,21,27,29,16,27,32,33,28,32,19,14,12,10,15,8,18,11,20,0,6,12,0,5,0,0,10,6,0,0,0,0,0,30,38,35
"9de92ef3a83b7a93a79ec81c455d8b01",0,9,9,8,17,17,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"9e0d49807e496be0be24d17d2645628f",0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,15,0,0,20,15,18,22,13,25,0
"9e41e330fb7e68d6b30066bc1085a4b9",0,0,0,0,0,0,0,0,0,20,15,14,70,37,42,44,45,27,37,31,4,18,35,26,31,15,11,15,19,5,9,16,10,0,17,0,0,0,10,0,0,0,0,0,0,0,0,22,0,0,0,0
"9e5d99fdf54fca73bdef3dac7d2cfc83",2,0,2,0,14,0,9,12,15,10,11,12,18,5,11,0,9,0,0,0,2,0,3,8,2,9,6,2,4,0,0,3,0,3,0,0,0,0,2,0,0,3,0,0,0,0,6,0,0,0,0,5
"9e8f988efe35b7d4ff4e9a4665f0d84c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9ebaf4266c5910b2f9c9b94fd648a6a8",8,0,7,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,0,0,27,20,16,0,34,18,17,0,0,2,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"9ed5a69c305cd9031b6d38bb9f375923",46,84,80,113,96,100,146,121,114,68,71,68,49,43,108,134,72,95,53,25,14,72,30,70,53,47,89,159,112,106,112,83,33,53,89,75,30,66,85,144,166,117,55,23,22,50,57,25,20,20,7,20
"9eee24da678425510af4dcde40b297ac",36,22,13,7,0,5,0,0,0,53,10,13,9,0,5,12,8,8,0,5,7,17,44,39,8,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,4
"9f109789d0f38e315f3a7f5fd074ed26",0,0,0,0,11,1,3,0,4,0,0,0,0,6,8,0,40,5,66,10,0,0,3,7,0,5,31,0,0,24,0,7,0,6,11,8,0,0,9,23,45,41,21,9,23,31,11,14,40,9,15,19
"9f1b8cabfb93732da040e5a55826fdf2",0,0,0,0,0,0,0,0,0,0,0,16,64,83,54,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9fec7bdd6bd88e710bd69b15692e54a0",0,0,0,0,0,0,0,0,0,0,9,7,13,9,20,10,21,12,16,9,5,15,6,8,16,13,18,14,0,0,8,8,10,0,5,4,0,6,13,3,0,8,7,0,0,0,0,0,0,0,0,0
"9ffeedb528881480eb4ad6cc5b664492",0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a09455b1abaec131198b4d08497cc36d",25,41,20,14,15,8,17,22,52,40,51,57,88,14,13,14,15,0,0,6,0,5,9,0,12,10,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,21,26,26,13,17
"a0b7fdabf911ef0e49f23d0f2d27e018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,33,34,23,24,8,9,6,3,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a0c0585d05222fc90804b5ef26e64aee",0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a16ce0fb1a6a4b90ece9559b04392aa5",0,5,0,4,6,0,5,5,0,0,0,6,0,11,6,8,11,6,7,0,10,21,31,26,26,13,22,25,30,21,29,15,16,16,10,8,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"a177f97037aba87265f2a97f3a85e353",6,11,26,26,29,32,49,83,144,54,43,21,62,15,19,8,8,10,8,12,1,4,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a1b5c22937f5d5a044f7d3d1769975c3",0,0,0,0,24,0,0,0,38,0,0,30,0,0,0,45,45,53,59,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a1cfb91b2376174aceaa69e673c337f0",0,0,0,0,0,0,1,8,0,0,0,5,0,6,4,3,2,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,2,5,0,5,12,10,13,8,8,10,8,2,10,18
"a23d09925666c59308947a8b287c221b",5,0,0,0,1,4,7,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,0,8,0,4,8,7,3,0,0,4,0,3,5,0,0,0,0,6,0
"a2be57710dcbbcedfaaf3177b776aebc",6,6,4,3,8,7,10,9,8,5,6,18,10,0,9,4,3,3,3,0,0,6,3,6,0,0,0,0,0,1,2,0,0,0,2,0,1,3,4,0,3,7,0,0,3,4,5,6,0,0,0,4
"a2f21cd05cbf503426f5e24ab1aa0d65",155,209,177,231,261,238,288,301,217,287,219,230,417,88,170,249,264,242,170,210,68,293,277,242,253,259,248,325,287,247,330,355,321,345,269,296,90,168,86,68,56,29,27,19,0,7,12,0,13,0,0,0
"a3065a540f12dc49fe3bc1cba4901cdf",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,17,0,21,0,16,0,0,16,0,0,0,0,0,11,13,0,12,9,16,0,16,36,26,0,0,0,11
"a32ad8a629678e6aa1c72481c8a53bfd",13,13,8,9,0,4,7,9,4,12,17,9,0,0,0,0,0,0,0,0,0,0,0,0,15,13,11,19,20,19,10,14,25,32,37,24,0,9,5,0,4,0,4,0,0,0,0,7,0,14,0,10
"a339191060b1b58b86c3e75a270c37af",0,0,0,0,0,0,0,0,11,5,0,0,14,0,0,6,9,0,0,0,3,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,7,0,7
"a38314004e8cec3bd0349e44bb13d278",0,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,13,20,21,36,43,22,44,36,50,43,34,11,43,30,12,16,7,0,11,0,0,0,0,0,0,0,0
"a3872cb81228347fb6507297dcbc5368",27,16,7,20,10,5,9,7,0,13,0,7,0,11,22,21,25,34,43,27,3,26,4,0,0,0,0,0,0,11,26,16,17,0,15,11,6,17,16,11,12,9,0,0,0,10,7,13,0,20,0,0
"a4068c3575411553dda2d7b26dfc75a6",0,0,0,0,0,4,4,0,16,13,5,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,3,0,0,0,0,0,0,0,8,16,24,15,7,4,15,7,4,0,2,6
"a47f1d9b166707448add5c1c113eb511",0,0,9,0,0,0,0,0,6,5,0,13,0,14,0,16,12,18,17,10,26,24,10,31,0,0,18,0,0,12,13,44,18,24,11,16,0,21,17,12,9,20,0,18,0,15,6,23,19,13,10,0
"a4cd22fe21ade24fa79c2d0f77afab77",0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,4,7,1,0,3,15,14,8,25,15,14,24,15,19,14,10,13,24,19,7
"a4e504f9a1cd743145ef940e3e8fd45e",44,39,15,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a4e5ee0de3048d236790152448fbad31",79,71,92,82,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a50402c28a4f5a97d6c4b864bf13551f",0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a51f3cb37a0e4401e214cab5b5ad7474",1,0,0,0,5,0,10,3,15,10,4,16,0,0,8,0,5,0,2,0,0,0,0,0,4,5,8,0,0,0,8,8,0,0,0,0,0,0,0,0,0,8,11,0,10,0,0,8,8,5,9,8
"a57464662ea9bbe9c9bb0646cb27ce44",0,0,0,0,6,6,0,12,8,24,39,63,30,23,98,96,103,51,48,30,0,28,20,17,17,2,0,5,10,18,15,29,14,19,11,9,0,13,9,0,0,0,0,8,0,20,11,17,14,25,25,14
"a5b2867635b4fea2e663bef3a60a62c0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,107,228,229,76,62,55,0,64,0,31,0,0,0
"a5d485b2efa5c0264ea7e556408a339c",0,0,10,7,30,17,22,20,13,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a5e4fa1c4fdfceff6877d2ba21ae0b91",14,11,15,11,9,10,10,6,7,5,5,4,0,5,2,4,1,0,0,7,11,11,11,0,11,2,0,6,4,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a5efb13bf5829839a310bc517d2a161e",2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,11,13,23,17,35,20,13,15,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a67a68a01499f61748e08f54ce7fdbbe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,7,9,9,12,12,3,6,3,5,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a738568b261166a672bdd2c51055fff7",0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,19,26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a7390d0568f382167733e8c63a13406b",0,0,18,14,11,0,16,0,0,16,23,0,0,0,11,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,19,18,22,29,20
"a7de17674beda64dd67503b55cedb148",0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a84b561981e0fc2076b94fa93414f679",0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a87d6e774e76d1c4894f905595e02fdc",27,11,0,0,0,0,0,0,0,6,0,0,0,7,0,11,10,16,9,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a8809cc11488285159b609a0b669f59d",166,223,305,313,292,223,161,155,108,37,5,29,24,21,34,62,40,113,100,153,55,84,57,54,66,130,233,237,313,254,357,308,329,137,65,69,36,160,234,227,123,77,56,85,145,271,361,35,206,45,107,159
"a8985695e90a39ad84c796e38206f195",77,86,205,89,0,0,0,0,0,93,1254,379,0,74,302,371,224,169,111,188,93,121,185,215,272,378,287,301,117,122,96,114,245,308,441,373,53,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a919f5e452192c69ef21dd606b999bd7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,21,0,0,5,0,0,0,29,31,0,0,0,0,0,0,0,0,0,0
"a9ec0207e32658be47b0b67b534bc953",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,12,13,0,0,0,0,0,0,0,6,15,0,0,9,6,0,0,8,0,8,0,4,0,0,0,0,0,0,0,0,0,8,5,0
"a9f95b18be45a1589cb148d9f36d4b0c",0,0,5,0,0,0,3,0,0,2,19,31,30,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"aa1ad72a3d07f056b13f25e757f08c85",0,0,0,0,0,3,0,0,0,0,79,29,3,6,6,5,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,22,10,29,51,2,18,68,46,121,108,184
"aa1b74da9eab818d20c58168b13c7d9d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,18,24,13,4,0,6,7,3,6,27,10,0,3,0,0,4,0,0,0
"aa203bbc98224540b556cf123e097c88",32,79,211,195,221,224,303,203,155,177,332,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,93,0,115,22,26
"aabb82168cc5440fc5c662209b0baa8f",92,94,130,52,120,197,197,129,55,33,40,135,304,78,109,74,44,56,81,89,35,77,83,87,56,38,59,55,71,56,78,70,98,92,42,75,39,149,149,204,176,193,137,187,151,77,120,256,96,339,364,387
"aad6cadb20a8672074febd6328a96b93",24,31,20,29,24,21,26,29,17,22,50,33,59,23,53,19,29,22,0,35,0,29,43,49,0,43,33,43,53,29,23,26,19,32,0,22,14,35,25,0,32,0,23,0,36,19,0,27,20,14,25,39
"aada402c5d802bf90b3c1335a890b1b6",32,25,34,30,16,11,10,5,5,0,0,2,0,0,0,4,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,8,0,7,6,0,0,11,11,8,14,7,9,8,11,6,11,27
"aafa585706cf74150f110acd7bb16852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,16,21,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ab9fffbd19c5befb1257fa83e079db14",0,0,0,0,5,4,6,18,23,21,26,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,14,16,6,4,7,5,4,5,5,3,0,0,3,8,5,0,6,3,0
"ac5b3895b8821f2c086292966f44e9e6",0,0,0,0,0,20,37,59,5,19,34,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,14,34,23,21,31,0,0,12,0,0,0,0,0,0,0,26,30,50,22,20,13,38,47,0,0,0
"ac8ef36c8cdc2b87bf3d486a0c629706",21,33,46,56,24,23,33,30,29,21,46,37,35,15,21,27,24,25,30,56,15,58,62,63,79,97,46,55,31,51,35,35,32,25,17,34,14,27,9,11,9,4,5,2,5,6,9,0,1,26,29,22
"ac993796b709f60df41efe1073f4f242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,232,133,80,27,13,94,64,0,10,0,0
"aca7c71aa333d968ebf1e9db8e0a10a4",0,0,3,0,0,0,0,5,2,11,16,17,22,7,10,5,0,0,0,0,0,0,3,7,9,17,6,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ad135ec3dde2b7e9fd437fe462b6cee4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,8,6,0,0,0,0,9,10,0,0,28,15,18,0,0,0,14,21,0,0,0
"ad145b5c8b7c9b7ffb1c647fa0da640d",4,5,5,4,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,0,12,11,8,8,7,6,8,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ad2d47fec3316b615e1a1544fe895cde",7,0,0,0,3,0,6,3,0,0,3,0,5,4,0,2,4,0,0,7,0,2,4,5,0,0,11,5,5,4,10,6,6,4,3,8,0,3,4,0,0,0,0,2,0,4,0,6,0,0,0,0
"ad91213a4245753d17c6b51ac29d4b47",0,0,0,0,0,0,0,0,0,4,14,10,10,5,17,23,19,30,36,27,6,13,14,23,22,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ada1e641eb4e9312c7f7d2a10ab95140",9,0,9,6,6,0,0,6,0,0,0,1,0,0,0,0,11,0,13,0,0,0,12,0,0,0,9,11,20,21,21,28,32,18,33,17,2,13,15,0,3,0,0,0,0,0,0,0,0,0,0,0
"ada5c567ce04bfff7a7d487186ab5620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,23,17,11,31,29,7,12,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adc713a0d563976d1617746bdb0dffd6",0,0,0,0,0,0,0,0,0,0,24,20,27,0,18,16,0,0,0,0,0,0,0,22,0,0,0,0,0,18,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
"ae593c88a7cf1ffd4e6c91fe852c36b7",32,44,28,21,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ae9f563ac895da67ca025c384667cfb8",0,0,0,0,0,0,0,0,0,0,10,7,1,0,11,13,11,13,14,5,0,6,1,0,0,2,0,8,19,19,7,5,0,1,0,3,3,13,54,4,2,8,60,167,0,7,67,0,4,0,0,0
"aea6bda93e1a541a1903cda5c5b762ea",33,34,36,41,34,40,46,36,30,46,55,43,46,5,39,13,24,27,33,42,11,38,42,20,35,20,25,24,30,16,19,24,18,0,15,16,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
"aec774b0ab19d062a82e42193c6dde29",10,0,23,13,33,17,0,14,0,0,0,0,0,0,0,6,0,0,24,0,0,14,31,17,35,8,0,15,32,17,29,22,22,15,21,11,10,11,21,14,24,26,6,15,5,9,15,60,8,29,38,27
"aed191bac0b1c3264208a084af848bed",35,0,0,0,0,0,0,0,0,0,0,10,0,0,0,22,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
"aed9e696b68a9028abbd00535278f40b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,28,16,27,19,34,15,18
"af1230b31fa489f05f47fd861a3f5f99",0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"af53cac72e4397610b6e25ffeb959f90",20,24,30,20,12,4,7,7,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,20,16,27,9,20,14,12,14,14,17,12,4,19,10,10,0,0,0,0,0,0,0,0,0,0,0,0
"afe3c19d101ff2b83ae6ebe3c7f668e7",0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b012540b28bfbac8af72cfd3c84522ab",0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b02833ca03e89b9d4eda855e1cb36a7e",0,0,0,0,11,9,0,5,9,6,0,13,7,1,16,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10
"b07c6ec866e6e785f180542fb18d8355",4,16,10,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,26,41,31,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b09cb3296ecd4722aee0cda1a657f81b",3,6,14,34,7,4,5,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,9,6,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b123c833701b3d344c3499d8de1a8962",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,33,16,28
"b135fbde5a9c861d458a21258afbda94",69,54,22,57,215,99,52,17,110,31,17,63,45,11,43,38,30,27,33,32,6,27,15,22,9,20,17,12,0,16,7,7,8,4,0,0,0,8,22,16,47,23,26,25,29,134,123,25,64,6,10,68
"b148f51f61080d2ffd6d3ab13ade6488",0,0,0,0,0,0,0,0,0,4,2,3,5,0,9,9,6,4,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,13
"b1600fb53972218b04aab84333ee0121",0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,90,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b1aa56d47aff198d43e11706b31fdd53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b1e1f0c15d35fcd36d8ef5ce36006996",0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b1fd05322e447198d3234276a48d7c77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,8,0,0,0,0,2,8,13,8,8,4,7,10,8,0,44,21,9,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
